# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=1 lyapunov_step=1400 lyapunov_check=0 adjoint_check=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,adjoint_identity_error,adjoint_eigenvalue,adjoint_overlap,adjoint_right_residual,adjoint_left_residual,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma
1241,dec,225,722,1.461064787,0.004870215956,0,1,0.969286731,75,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1242,back,224,716,1.441740067,0.004805800222,3,0,0.969286731,76,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1243,dec,225,722,1.45685678,0.004856189265,5,0,0.969286731,75,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1244,back,224,716,1.440829454,0.004802764847,4,0,0.969286731,76,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1245,dec,224,716,1.441051056,0.00480350352,0,1,0.969286731,76,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1246,back,223,709,1.414309463,0.004714364877,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1247,dec,224,716,1.441281406,0.004804271354,3,0,0.969286731,76,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1248,back,223,712,1.412799618,0.004709332061,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1249,dec,224,716,1.441873199,0.004806243998,5,0,0.969286731,76,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1250,back,223,712,1.413588272,0.004711960908,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1251,dec,224,716,1.442149718,0.004807165726,5,0,0.969286731,76,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1252,dec,223,712,1.413662199,0.004712207329,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1253,back,222,708,1.384963756,0.004616545854,5,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1254,dec,223,712,1.412965154,0.004709883847,7,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1255,back,222,705,1.385969358,0.00461989786,5,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1256,dec,223,712,1.413689734,0.004712299113,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1257,back,222,705,1.385753663,0.004619178877,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1258,dec,223,712,1.413515557,0.004711718523,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1259,back,222,705,1.385817219,0.004619390731,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1260,dec,223,712,1.413581433,0.004711938111,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1261,back,222,705,1.385812415,0.004619374715,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1262,dec,223,712,1.413587282,0.004711957605,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1263,back,222,705,1.385813998,0.004619379994,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1264,dec,223,712,1.413573249,0.00471191083,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1265,back,222,705,1.385818938,0.004619396462,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1266,dec,223,712,1.413568999,0.004711896664,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1267,back,222,705,1.385814513,0.004619381709,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1268,dec,223,712,1.413565805,0.004711886015,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1269,back,222,705,1.385813534,0.004619378446,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1270,dec,223,712,1.413566186,0.004711887287,5,0,0.969286731,77,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1271,dec,222,705,1.385813052,0.004619376841,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1272,back,221,701,1.35742469,0.004524748965,5,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1273,dec,222,705,1.385562411,0.00461854137,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1274,back,221,701,1.356813932,0.004522713108,6,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1275,dec,222,705,1.385773352,0.004619244508,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1276,back,221,701,1.35662718,0.004522090601,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1277,dec,222,705,1.385843646,0.004619478821,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1278,back,221,701,1.356641908,0.004522139693,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1279,dec,222,705,1.385815783,0.004619385944,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1280,back,221,701,1.356613335,0.004522044451,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1281,dec,222,705,1.38579006,0.004619300201,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1282,back,221,701,1.356594239,0.004521980796,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1283,dec,222,705,1.385775424,0.004619251415,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1284,back,221,701,1.356583142,0.004521943805,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1285,dec,222,705,1.385766505,0.004619221683,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1286,back,221,701,1.356577245,0.004521924151,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1287,dec,222,705,1.385762058,0.004619206861,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1288,back,221,701,1.356574391,0.004521914637,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1289,dec,222,705,1.385760092,0.004619200308,7,0,0.969286731,78,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1290,dec,221,701,1.356572908,0.004521909693,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1291,back,220,692,1.327389244,0.004424630812,4,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1292,dec,221,696,1.35249179,0.004508305968,7,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1293,back,220,694,1.340175048,0.004467250159,4,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1294,dec,221,701,1.364482341,0.004548274471,5,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1295,back,220,697,1.340881833,0.004469606111,5,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1296,dec,221,706,1.346516792,0.004488389307,11,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1297,back,220,697,1.340363888,0.004467879625,0,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1298,dec,221,701,1.366725821,0.004555752736,5,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1299,back,220,697,1.340585134,0.004468617113,5,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1300,dec,221,701,1.366414774,0.004554715913,3,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1301,back,220,694,1.340801496,0.004469338321,5,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1302,dec,221,701,1.366721088,0.00455573696,4,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1303,back,220,697,1.340219673,0.00446739891,4,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1304,dec,221,701,1.366852507,0.004556175024,5,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1305,back,220,697,1.340676061,0.004468920205,5,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1306,dec,221,701,1.36625935,0.004554197833,3,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1307,back,220,694,1.340774037,0.004469246792,5,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1308,dec,221,701,1.366728889,0.004555762964,4,0,0.969286731,79,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1309,dec,220,697,1.340396061,0.004467986872,5,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1310,back,219,690,1.31521628,0.004384054267,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1311,dec,220,697,1.34040924,0.004468030801,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1312,back,219,690,1.315218617,0.004384062057,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1313,dec,220,697,1.340376297,0.00446792099,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1314,back,219,690,1.315305592,0.004384351973,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1315,dec,220,697,1.340421658,0.004468072192,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1316,back,219,690,1.315307218,0.004384357393,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1317,dec,220,697,1.340421416,0.004468071385,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1318,back,219,690,1.315296717,0.004384322391,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1319,dec,220,697,1.340422275,0.004468074251,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1320,back,219,690,1.315288473,0.00438429491,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1321,dec,220,697,1.340417672,0.004468058908,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1322,back,219,690,1.315284052,0.004384280173,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1323,dec,220,697,1.34041487,0.004468049568,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1324,back,219,690,1.315282869,0.004384276229,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1325,dec,220,697,1.340413519,0.004468045063,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1326,back,219,690,1.315283181,0.00438427727,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1327,dec,220,697,1.340413253,0.004468044176,7,0,0.969286731,80,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1328,dec,219,690,1.315283843,0.004384279477,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1329,back,218,686,1.284580279,0.004281934265,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1330,dec,219,690,1.31440652,0.004381355066,6,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1331,back,218,686,1.284538374,0.004281794581,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1332,dec,219,690,1.314672883,0.004382242943,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1333,back,218,685,1.283708547,0.004279028491,6,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1334,dec,219,690,1.314859498,0.004382864992,4,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1335,back,218,686,1.284534135,0.00428178045,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1336,dec,219,690,1.314554501,0.004381848337,6,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1337,back,218,686,1.284559649,0.004281865498,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1338,dec,219,690,1.314693183,0.004382310611,6,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1339,back,218,686,1.284621549,0.004282071829,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1340,dec,219,690,1.314703955,0.004382346517,5,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1341,back,218,685,1.283743606,0.004279145353,6,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1342,dec,219,690,1.314830044,0.004382766813,4,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1343,back,218,686,1.284539274,0.004281797579,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1344,dec,219,690,1.31457576,0.004381919198,6,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1345,back,218,686,1.284577027,0.004281923424,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1346,dec,219,690,1.314700816,0.004382336054,6,0,0.969286731,81,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1347,dec,218,686,1.28462891,0.004282096365,5,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1348,back,217,676,1.255084533,0.004183615109,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1349,dec,218,686,1.284720889,0.004282402964,8,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1350,back,217,676,1.255024007,0.004183413356,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1351,dec,218,686,1.284684652,0.004282282173,6,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1352,back,217,681,1.254531194,0.004181770647,6,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1353,dec,218,686,1.284476906,0.004281589685,4,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1354,back,217,681,1.254266094,0.004180886979,4,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1355,dec,218,686,1.284842747,0.004282809157,4,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1356,back,217,676,1.2549332,0.004183110665,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1357,dec,218,686,1.284711681,0.00428237227,8,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1358,back,217,676,1.255118724,0.004183729079,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1359,dec,218,686,1.284733554,0.004282445181,6,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1360,back,217,681,1.254551972,0.004181839907,6,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1361,dec,218,686,1.284467388,0.00428155796,4,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1362,back,217,681,1.254230407,0.004180768023,4,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1363,dec,218,686,1.28482799,0.004282759966,4,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1364,back,217,676,1.254933558,0.004183111858,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1365,dec,218,686,1.284711595,0.004282371984,8,0,0.969286731,82,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1366,dec,217,676,1.255118339,0.004183727795,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1367,back,216,671,1.224952889,0.004083176296,6,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1368,dec,217,681,1.254329938,0.004181099794,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1369,back,216,675,1.233533684,0.004111778946,6,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1370,dec,217,680,1.2477157,0.004159052334,4,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1371,back,216,675,1.233717988,0.004112393294,4,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1372,dec,217,679,1.261209774,0.004204032582,8,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1373,back,216,673,1.248803316,0.004162677719,4,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1374,dec,217,680,1.273354759,0.004244515862,6,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1375,back,216,673,1.250715278,0.004169050928,5,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1376,dec,217,677,1.276215449,0.004254051496,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1377,back,216,670,1.252803528,0.004176011759,3,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1378,dec,217,674,1.252789615,0.004175965383,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1379,back,216,670,1.252680206,0.004175600687,1,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1380,dec,217,677,1.276067274,0.00425355758,4,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1381,back,216,673,1.251004242,0.004170014141,3,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1382,dec,217,677,1.276222916,0.004254076386,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1383,back,216,670,1.25283016,0.004176100535,3,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1384,dec,217,677,1.276079328,0.004253597759,5,0,0.969286731,83,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1385,dec,216,673,1.251212389,0.004170707962,5,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1386,back,215,666,1.227714949,0.004092383164,7,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1387,dec,216,673,1.251216761,0.004170722535,5,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1388,back,215,666,1.228103841,0.00409367947,5,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1389,dec,216,673,1.2510452,0.004170150665,7,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1390,back,215,666,1.228051508,0.004093505026,5,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1391,dec,216,670,1.252635413,0.004175451377,5,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1392,back,215,666,1.227725623,0.004092418743,3,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1393,dec,216,670,1.252558791,0.00417519597,4,0,0.969286731,84,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1394,back,215,666,1.227322699,0.004091075662,5,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1395,dec,215,666,1.227180462,0.004090601541,0,1,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1396,back,214,661,1.204547083,0.004015156942,3,0,0.969286731,86,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1397,dec,215,665,1.227700627,0.004092335423,5,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1398,back,214,661,1.204250336,0.004014167786,6,0,0.969286731,86,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1399,dec,215,665,1.227490081,0.004091633604,5,0,0.969286731,85,0,-inf,0,0,0,0,0,0,0,0,0,-inf,0,0
1400,back,214,661,1.204509176,0.004015030588,4,0,0.969286731,86,0.9614001445,-0.03936457323,128,0,5.927599634e-16,3.708691384,0.01032461732,5.337497418,4.868948374,1,0.9627071402,-0.0380060254,128,1.204563455
1401,dec,215,665,1.226843841,0.004089479471,6,0,0.969286731,85,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1402,back,214,661,1.204108448,0.004013694826,5,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1403,dec,215,666,1.227202692,0.00409067564,4,0,0.969286731,85,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1404,dec,214,661,1.204562474,0.004015208247,4,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1405,back,213,657,1.180787648,0.003935958827,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1406,dec,214,661,1.204603919,0.004015346398,4,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1407,back,213,657,1.180814417,0.003936048056,3,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1408,dec,214,661,1.204647809,0.004015492696,8,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1409,back,213,657,1.180799169,0.003935997229,5,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1410,dec,214,661,1.204586865,0.004015289549,3,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1411,back,213,657,1.180314805,0.003934382683,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1412,dec,214,661,1.204869748,0.004016232493,6,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1413,back,213,657,1.180817447,0.003936058156,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1414,dec,214,661,1.204163203,0.004013877343,3,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1415,back,213,657,1.180101051,0.003933670171,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1416,dec,214,661,1.204780694,0.004015935646,6,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1417,back,213,657,1.180622103,0.00393540701,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1418,dec,214,661,1.204220215,0.004014067382,3,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1419,back,213,657,1.180120021,0.003933733404,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1420,dec,214,661,1.204823161,0.004016077205,6,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1421,back,213,657,1.180659227,0.003935530757,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1422,dec,214,661,1.204223959,0.004014079864,3,0,0.969286731,86,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1423,dec,213,657,1.180109393,0.003933697976,4,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1424,back,212,650,1.155768536,0.003852561785,4,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1425,dec,213,657,1.180499824,0.003934999412,6,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1426,back,212,650,1.155963148,0.003853210494,4,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1427,dec,213,657,1.180920625,0.003936402082,5,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1428,back,212,650,1.156030864,0.003853436215,4,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1429,dec,213,657,1.18071155,0.003935705168,3,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1430,back,212,649,1.156062471,0.00385354157,4,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1431,dec,213,657,1.180433784,0.003934779278,6,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1432,back,212,649,1.155882781,0.003852942602,4,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1433,dec,213,657,1.180670287,0.003935567623,7,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1434,back,212,650,1.155461539,0.003851538463,4,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1435,dec,213,657,1.180595874,0.003935319579,6,0,0.969286731,87,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1436,back,212,650,1.155878866,0.003852929554,3,0,0.969286731,88,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
